,fips,Mean age,% under 20,% over 65
1912,37045,40.53777459163295,0.24654616211787597,0.18622561319063957
1913,37047,41.39004581798581,0.2311023268349654,0.2010780702542449
1914,37049,39.442407105099505,0.2408368314676617,0.19045398009950248
1915,37051,34.92688893569645,0.27745313393313875,0.11920982156290434
1916,37053,40.3500664893617,0.2427600472813239,0.16245567375886524
1917,37055,43.836470233692225,0.20637790745459028,0.21421330922440482
1918,37057,40.90991753394073,0.24120422053368865,0.18231961299770727
1919,37059,42.706222357428686,0.2322092996045211,0.2116397163784429
1920,37061,40.22227130623896,0.2600754383580264,0.18699877667527526
1921,37063,37.293677128487495,0.24032720946899497,0.13092798802799782
1922,37065,41.04180367272377,0.2468224209210653,0.19715411979617345
1923,37067,38.81384545989306,0.2602829340093221,0.15989754655116473
1924,37069,40.301110124333924,0.24399052693901718,0.1680284191829485
1925,37071,39.37909587787082,0.24860666110228588,0.1605907218437845
1926,37073,42.948587228894844,0.22319191220945303,0.20219476367406897
1927,37075,43.81494578029231,0.2217114568599717,0.23797736916548798
1928,37077,40.924245196706316,0.22859519254761707,0.1712218248357315
1929,37079,40.272415762421474,0.22196839901008947,0.16566723776889397
1930,37081,38.29665148874773,0.2594730826165983,0.1516836247119006
1931,37083,41.98744414125835,0.23432989283030806,0.20720132874599598
1932,37085,35.82673938635314,0.28818901157852383,0.1245995201692819
1933,37087,44.63321553629924,0.1997708605638121,0.24605057204176148
1934,37089,44.80055332853668,0.20764381402679274,0.2575975605577826
1935,37091,41.62018682108289,0.2340758273807008,0.19776829113656536
1936,37093,34.34561025491199,0.29508436198962823,0.10057702140092031
1937,37095,43.56520076481836,0.1826003824091778,0.2066921606118547
1938,37097,39.52165214223667,0.2527867290610026,0.15861798413988287
1939,37099,40.18265746532185,0.23156461328963465,0.19680568698502088
1940,37101,37.46888368076971,0.2781941532009375,0.13316393240409521
1941,37103,44.14558472553699,0.20504306319394003,0.22600394313583066
1942,37105,39.021301178155305,0.26349020373624943,0.16464883160840982
1943,37107,41.246123338573675,0.24701657853365727,0.19808489352579678
1944,37109,41.2823206398472,0.23115673868926823,0.176698101945804
1945,37111,42.29017513789088,0.22150438394093216,0.20473773265651438
1946,37113,45.83026781918662,0.20646166926456,0.28499362335269945
1947,37115,43.02775352662776,0.21357349630106143,0.22331480034921655
1948,37117,43.5106523752812,0.22306029729610516,0.2313969388205196
1949,37119,36.17793931992018,0.26083621826838077,0.11202933355029386
1950,37121,44.84373333333333,0.20106666666666667,0.2494
1951,37123,41.573796340434896,0.2430053903413883,0.20523633163433685
1952,37125,43.07880869864818,0.23187612735858618,0.23943576336109929
1953,37127,40.59101642273656,0.24467111980939416,0.18535142954390743
1954,37129,40.045851020777185,0.2192755108191188,0.1774240767369572
1955,37131,45.704004879040454,0.19150233787355153,0.2586907908111405
1956,37133,31.38672015297218,0.28843653728444024,0.09240045932123653
1957,37135,37.45106042033323,0.24913885788244639,0.13996726632745998
1958,37137,48.00655090765588,0.164956590370955,0.29826361483820046
1959,37139,39.36643204924443,0.2495269810035571,0.1687731779308257
1960,37141,40.9213989253885,0.24209324024323542,0.18001351307872976
1961,37143,45.77842348383251,0.2016092981671882,0.26843987483236476
1962,37145,41.94241526818032,0.23011111954843447,0.19553496848659732
1963,37147,36.13463099036206,0.26109696855164133,0.13222428493613617
1964,37149,48.512638882150306,0.17912765028382902,0.31090194556304884
1965,37151,40.3877266290434,0.24784619570146005,0.17746649831532393
1966,37153,39.79588745070956,0.2518323790852585,0.1794728986120703
1967,37155,37.681842662196296,0.28222496984775963,0.1522024410040127
1968,37157,42.55261881133532,0.22374021391553645,0.2045650016539861
1969,37159,40.1382678993643,0.24637198963627868,0.175772677719415
1970,37161,42.72233861072038,0.22703738066022208,0.21579923981683777
1971,37163,39.48884103982649,0.2690881086348348,0.17816615848866815
1972,37165,39.657253662740594,0.2530881930479747,0.18296466532605574
1973,37167,40.77195328231977,0.23890455094643576,0.18901329037454692
1974,37169,43.67253172630699,0.2071832317944883,0.21263773725999077
1975,37171,42.001445488408294,0.2334185800856174,0.20492577972980486
1976,37173,40.47314847314847,0.24226044226044227,0.1915759915759916
1977,37175,47.57205903843344,0.17919041356130352,0.30527546397778754
1978,37177,41.81965625756475,0.20600338900992496,0.1934156378600823
1979,37179,37.105943842514876,0.2994345253234312,0.1268630143954423
1980,37181,39.914292763895745,0.26097976761921854,0.18491767978107757
1981,37183,36.632811348478675,0.26733284201756835,0.11616352575516911
1982,37185,44.97793709294694,0.20194880597768466,0.2540515979199273
1983,37187,43.970317902015346,0.22017033476684375,0.24361244624335948
1984,37189,37.918205380284206,0.21297703101260165,0.15824470462060952
1985,37191,38.56037420485525,0.2621949240555628,0.16443268856289758
1986,37193,42.7400119608501,0.22611841241594585,0.215543270563181
1987,37195,40.131471364557115,0.2546927751519244,0.18268982873979497
1988,37197,42.138854113949336,0.22931039075193776,0.20152891351250565
1989,37199,44.988214265765514,0.2016421828743786,0.257331173546333
1990,38001,46.26068003487358,0.2088055797733217,0.2785527462946818
1991,38003,42.839688863593246,0.23183456649592107,0.22775564409030544
1992,38005,33.9286124676817,0.3787704682562482,0.13904050560183856
1993,38007,43.04352557127312,0.21436343852013057,0.22415669205658323
1994,38009,43.062548744345655,0.23943222586180002,0.23849633442520668
1995,38011,41.655721716514954,0.261703511053316,0.21423927178153446
1996,38013,40.73285714285714,0.2695238095238095,0.20761904761904762
1997,38015,38.54678660271011,0.25919200612975346,0.1607485856433617
1998,38017,35.32059432777276,0.2569305185217832,0.12006655060710901
1999,38019,44.355706450770434,0.23948811700182815,0.2695220684251763
2000,38021,40.701611258413216,0.275953497858454,0.20436467468896594
2001,38023,44.38852387209812,0.23740692071835304,0.2527376259307928
2002,38025,39.3224838411819,0.2564635272391505,0.1592797783933518
2003,38027,42.846087332468656,0.25680933852140075,0.23000432338953739
2004,38029,46.087708649468894,0.21487101669195752,0.27890743550834596
2005,38031,43.33768656716418,0.23134328358208955,0.22512437810945274
2006,38033,43.89824759751272,0.23742227247032222,0.24420576596947427
2007,38035,34.90341952804861,0.25534831143139747,0.1268475342659319
2008,38037,46.02106149957877,0.22030328559393428,0.2990732940185341
2009,38039,46.41039426523297,0.22132616487455198,0.30197132616487454
2010,38041,41.796738265712015,0.26252983293556087,0.2243436754176611
2011,38043,44.307755102040815,0.22857142857142856,0.24489795918367346
2012,38045,45.40374199901526,0.2311669128508124,0.27031019202363366
2013,38047,44.02627430373095,0.2490803993694167,0.25959012086179717
2014,38049,41.64133425034388,0.25997248968363135,0.20409215955983495
2015,38051,48.131528046421664,0.20038684719535782,0.30676982591876206
2016,38053,32.63915786384977,0.3350205399061033,0.09154929577464789
2017,38055,43.209726443769,0.23414736400796562,0.23561471543863327
2018,38057,41.73448651264062,0.24749002056368694,0.19257288012580137
2019,38059,39.184113201479335,0.24852870236372407,0.16732593664576298
2020,38061,35.31180270111568,0.2904678019181836,0.11675474652573889
2021,38063,46.22063436737539,0.20948065528058557,0.2690833042872081
2022,38065,41.809938524590166,0.27100409836065575,0.22182377049180327
2023,38067,43.662444220526844,0.22498920397293795,0.23132287318266878
2024,38069,43.23670668953688,0.24209752511639304,0.23572653761333007
2025,38071,40.63670411985019,0.2613883808030659,0.1987631739395523
2026,38073,42.17185411495131,0.24842467061294635,0.20641588695818217
2027,38075,42.211036225779274,0.2459983150800337,0.2030328559393429
2028,38077,39.391157090953875,0.2639940883059302,0.17882874561241455
2029,38079,33.62275365359066,0.36556884133976647,0.11684497587581288
2030,38081,42.78036175710594,0.22532299741602066,0.22532299741602066
2031,38083,48.57301704966642,0.20311341734618235,0.323943661971831
2032,38085,31.048875631023407,0.3939880679210647,0.08100045892611289
2033,38087,44.462647444298824,0.2254259501965924,0.22935779816513763
2034,38089,36.19411555957028,0.2884472690905571,0.1356260283253218
2035,38091,43.23279033105623,0.2343667892800841,0.24119810825013138
2036,38093,41.09413395802457,0.2292871826743797,0.19089735621743079
2037,38095,45.254105839416056,0.22536496350364962,0.2509124087591241
2038,38097,40.97088465845465,0.25842976234913523,0.1959686450167973
2039,38099,42.08155995125152,0.24861723071154027,0.2120558732539608
2040,38101,35.515632380727446,0.2635952999527633,0.12753897024090693
2041,38103,45.78923426838514,0.22744503411675512,0.2777356583270154
2042,38105,33.45954738330976,0.30760961810466764,0.09584158415841584
2043,39001,40.258764968979946,0.2605323907084115,0.17930313086134758
2044,39003,39.50121270564858,0.26052229138053634,0.17647058823529413
2045,39005,40.047334635780075,0.26030328402642106,0.1871057772816076
2046,39007,41.20974839219226,0.24184300411311582,0.1906700993917512
2047,39009,36.09179859612872,0.24660427238749277,0.1317420766355708
2048,39011,40.126430006113004,0.2632521177189765,0.1839577329490874
